Subj,Crs,Sect,Title,Start,Time,Days,Room,Lab
CHEM,D001C,03,GEN CHEM/QUAL ANALYSIS,04/10/2023,11:30 AM-02:20 PM,MW,SC2208,Y
CHEM,D001C,04,GEN CHEM/QUAL ANALYSIS,04/10/2023,04:30 PM-05:45 PM,MW,S32,N
CHEM,D001C,04,GEN CHEM/QUAL ANALYSIS,04/10/2023,11:30 AM-02:20 PM,TTh,SC2208,Y
CHEM,D001C,61,GEN CHEM/QUAL ANALYSIS,04/10/2023,06:00 PM-07:15 PM,TTh,S34,N
CHEM,D001C,61,GEN CHEM/QUAL ANALYSIS,04/10/2023,07:30 PM-10:20 PM,TTh,SC2208,Y
CHEM,D012B,62,ORGANIC CHEMISTRY,04/10/2023,06:00 PM-07:15 PM,TTh,SC2210,N
CHEM,D012B,62,ORGANIC CHEMISTRY,04/10/2023,07:30 PM-10:20 PM,TTh,SC2210,Y
CHEM,D012C,01,ORGANIC CHEMISTRY,04/10/2023,12:30 PM-01:20 PM,MWF,FOR3,N
CHEM,D012C,01,ORGANIC CHEMISTRY,04/10/2023,07:30 AM-10:20 AM,MW,SC2210,Y
CHEM,D012C,02,ORGANIC CHEMISTRY,04/10/2023,12:30 PM-01:20 PM,MWF,FOR3,N
CHEM,D012C,02,ORGANIC CHEMISTRY,04/10/2023,02:30 PM-05:20 PM,MW,SC2210,Y
,,,,,,,,
,,,,,,,,
,,,,,,,,
Subj,Crs,Sect,Title,Start,Time,Days,Room,
MATH,D001A,02Y,CALCULUS,04/10/2023,08:30 AM-09:20 AM,MTWTh,MLC270,
MATH,D001A,02Y,CALCULUS,04/10/2023,TBA,TBA,ONLINE,
MATH,D001A,04Y,CALCULUS,04/10/2023,10:30 AM-11:20 AM,MTWTh,S75,
MATH,D001A,04Y,CALCULUS,04/10/2023,TBA,TBA,ONLINE,
MATH,D001A,12Y,CALCULUS,04/10/2023,12:30 PM-01:20 PM,MTWTh,S16,
MATH,D001A,12Y,CALCULUS,04/10/2023,TBA,TBA,ONLINE,
MATH,D001A,22,CALCULUS,04/10/2023,01:30 PM-03:45 PM,TTh,MLC108,
MATH,D001A,25,CALCULUS,04/10/2023,01:30 PM-03:45 PM,MW,MLC108,
MATH,D001A,26,CALCULUS,04/10/2023,04:00 PM-06:15 PM,TTh,MLC108,
MATH,D001A,52Z,CALCULUS,04/10/2023,TBA,TBA,ONLINE,
MATH,D001A,54Z,CALCULUS,04/10/2023,TBA,TBA,ONLINE,
MATH,D001A,55Z,CALCULUS,04/10/2023,TBA,TBA,ONLINE,
MATH,D001A,56Z,CALCULUS,04/10/2023,TBA,TBA,ONLINE,
MATH,D001A,MP1,CALCULUS,04/10/2023,10:30 AM-12:20 PM,MTWTh,ONLINE,
MATH,D001A,MP1,CALCULUS,04/10/2023,TBA,TBA,ONLINE,
MATH,D001A,MP2,CALCULUS,04/10/2023,09:30 AM-11:20 AM,MTWTh,MLC113,
MATH,D001A,MP2,CALCULUS,04/10/2023,TBA,TBA,ONLINE,
MATH,D001B,03Y,CALCULUS,04/10/2023,09:30 AM-10:20 AM,MTWTh,MLC270,
MATH,D001B,03Y,CALCULUS,04/10/2023,TBA,TBA,ONLINE,
MATH,D001B,07Y,CALCULUS,04/10/2023,10:30 AM-11:20 AM,MTWTh,MLC270,
MATH,D001B,07Y,CALCULUS,04/10/2023,TBA,TBA,ONLINE,
MATH,D001B,09Y,CALCULUS,04/10/2023,11:30 AM-12:20 PM,MTWTh,MLC108,
MATH,D001B,09Y,CALCULUS,04/10/2023,TBA,TBA,ONLINE,
MATH,D001B,11Y,CALCULUS,04/10/2023,12:30 PM-01:20 PM,MTWTh,MLC270,
MATH,D001B,11Y,CALCULUS,04/10/2023,TBA,TBA,ONLINE,
MATH,D001B,23,CALCULUS,04/10/2023,01:30 PM-03:45 PM,TTh,MLC270,
MATH,D001B,27Z,CALCULUS,04/10/2023,04:00 PM-06:15 PM,TTh,ONLINE,
MATH,D001B,30Z,CALCULUS,04/10/2023,04:00 PM-06:15 PM,MW,ONLINE,
MATH,D001B,50Z,CALCULUS,04/10/2023,TBA,TBA,ONLINE,
MATH,D001B,52Z,CALCULUS,04/10/2023,TBA,TBA,ONLINE,
MATH,D001B,54Z,CALCULUS,04/10/2023,TBA,TBA,ONLINE,
MATH,D001B,55Z,CALCULUS,04/10/2023,TBA,TBA,ONLINE,
